employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,speech_sentiment_score,speech_energy_level,speech_clarity_score,tone_consistency_score,speaking_speed,pause_frequency,pitch_variation,volume_stability_score,performance_rating
3361,31,5,2,75,31,4,2,6,9,1,5,7.6,4,7,4,6,-0.24,3,4,5,64,9,5,5,Low
3362,30,4,4,85,34,8,5,5,12,9,5,14.9,6,4,3,6,0.04,4,5,8,103,4,5,9,Medium
3363,32,1,3,100,36,7,8,5,10,6,7,12.3,8,6,6,5,-0.21,4,4,8,124,2,10,6,Medium
3364,50,5,4,65,44,6,7,5,11,10,7,14.4,7,5,7,7,0.36,5,5,5,132,4,3,7,Medium
3365,47,7,5,84,42,8,6,7,13,8,8,11.7,8,4,5,8,0.29,5,7,7,130,7,9,6,Medium
3366,34,1,3,37,31,3,5,8,7,8,3,8.5,4,2,2,4,-0.12,4,4,4,113,10,7,5,Low
3367,34,7,1,43,25,5,2,4,13,7,7,11.0,4,6,7,5,-0.21,4,1,2,107,3,3,2,Low
3368,43,7,2,77,40,7,6,8,8,5,6,10.7,7,5,5,5,0.36,4,9,5,126,9,7,6,Medium
3369,44,5,1,70,36,6,5,9,16,5,7,12.9,5,5,4,5,0.19,7,5,10,119,4,4,8,Medium
3370,42,9,2,87,29,7,8,8,15,8,9,18.1,10,8,9,9,0.65,10,7,10,162,3,9,8,High
3371,34,5,2,65,42,6,5,9,9,8,6,14.5,5,7,5,8,0.2,6,7,6,92,2,6,7,Medium
3372,65,8,4,86,45,10,10,8,15,9,8,14.0,9,10,10,8,0.66,7,5,7,112,2,8,9,High
3373,44,6,4,81,33,9,7,9,12,5,4,8.6,9,6,8,7,-0.16,4,7,5,89,4,8,10,Medium
3374,31,8,0,70,41,10,2,6,14,6,6,12.1,7,10,6,8,0.11,6,5,4,121,5,4,6,Medium
3375,32,3,2,82,39,6,3,8,13,6,8,12.6,8,6,6,4,-0.1,5,6,6,96,5,7,4,Medium
3376,19,6,2,95,28,6,7,7,19,6,7,14.3,8,6,6,6,-0.13,6,9,5,116,4,7,5,Medium
3377,40,4,2,97,32,6,5,6,9,6,8,12.4,7,5,5,6,0.09,6,9,6,123,4,4,7,Medium
3378,53,8,3,81,39,10,9,8,14,9,6,10.9,9,9,6,8,0.67,9,9,6,125,1,7,9,High
3379,42,6,1,85,40,5,6,5,10,6,8,16.8,8,6,6,6,0.18,7,8,4,98,3,6,6,Medium
3380,54,9,3,100,46,8,9,10,19,8,7,17.0,10,8,8,9,0.7,9,7,9,142,1,7,10,High
3381,55,9,5,66,37,9,8,10,23,9,10,18.4,7,9,10,7,0.46,9,9,8,172,2,5,8,High
3382,38,8,4,92,43,8,8,10,18,8,10,14.8,8,8,10,9,0.51,7,9,10,122,1,7,9,High
3383,48,10,5,54,41,7,10,9,17,7,10,14.7,10,7,6,9,0.95,7,9,10,117,2,6,9,High
3384,37,7,2,84,44,7,7,6,15,8,9,12.2,5,6,6,5,0.54,4,5,9,117,3,6,3,Medium
3385,38,9,2,95,36,7,3,7,15,8,4,7.0,4,5,8,9,-0.2,4,4,8,120,6,5,8,Medium
3386,45,2,0,75,37,6,5,6,12,5,4,10.1,4,6,5,5,0.43,5,5,5,118,4,5,6,Medium
3387,30,7,1,70,39,2,6,8,16,5,8,11.8,6,6,4,3,0.51,4,10,5,134,2,3,7,Medium
3388,47,7,0,70,55,3,5,8,10,6,6,10.4,6,6,10,8,0.9,8,9,4,104,7,9,6,Medium
3389,48,8,3,92,41,9,6,9,17,9,10,14.7,8,8,10,9,0.84,8,9,9,140,0,7,7,High
3390,35,8,2,100,37,5,3,7,12,5,5,11.2,7,4,6,7,0.2,6,5,6,108,3,5,8,Medium
3391,34,5,5,80,45,8,7,8,8,7,8,7.2,7,8,4,8,0.33,7,7,10,104,4,8,7,Medium
3392,35,4,1,38,30,6,5,1,5,4,8,9.3,4,5,2,5,-0.03,5,4,1,96,7,3,5,Low
3393,36,4,1,67,32,9,5,7,10,8,7,11.7,6,8,5,7,0.39,3,4,5,98,1,4,9,Medium
3394,32,1,1,35,24,4,6,5,8,6,1,6.6,7,2,5,8,0.01,6,2,5,85,8,4,4,Low
3395,40,7,4,80,42,9,8,9,20,9,9,14.0,9,8,10,10,0.47,4,8,6,134,3,10,9,High
3396,38,7,2,85,37,7,7,7,13,8,2,15.4,6,5,5,8,0.19,7,6,8,102,3,7,9,Medium
3397,27,2,0,47,36,6,6,5,2,4,6,9.0,5,5,1,5,0.12,6,3,4,97,6,3,3,Low
3398,34,4,1,62,30,3,1,3,8,6,4,7.6,3,5,5,6,0.26,8,6,1,115,6,4,5,Low
3399,36,6,2,66,48,5,4,7,7,7,6,12.5,5,7,7,7,0.37,6,4,8,108,6,4,8,Medium
3400,41,9,3,81,36,5,6,7,16,6,7,15.8,7,8,6,7,0.32,4,6,7,106,1,3,6,Medium
3401,37,5,2,43,33,8,4,8,9,5,7,6.6,7,6,7,7,-0.28,6,7,4,116,3,4,6,Medium
3402,27,2,0,30,42,4,4,4,9,3,3,3.4,5,5,6,4,-0.19,6,6,1,93,5,8,3,Low
3403,30,8,1,100,47,6,3,6,12,6,5,10.6,9,7,7,8,0.53,5,5,4,115,5,10,8,Medium
3404,38,6,2,73,44,8,4,8,15,7,8,11.4,8,7,4,5,0.22,6,7,4,120,3,5,6,Medium
3405,39,5,0,71,25,6,6,9,14,6,7,8.4,6,7,7,5,0.37,5,6,6,130,7,4,9,Medium
3406,42,5,0,76,36,5,7,5,11,7,7,13.8,5,8,8,6,0.02,5,7,8,112,4,3,7,Medium
3407,37,5,2,63,39,7,8,7,12,6,8,9.9,8,6,6,6,-0.35,8,4,10,114,6,7,4,Medium
3408,39,8,2,71,43,9,5,6,8,7,8,11.4,9,6,10,4,-0.18,5,8,6,121,4,8,6,Medium
3409,45,8,4,100,43,8,6,10,15,9,6,14.3,9,7,9,8,0.77,9,5,7,144,1,9,10,High
3410,48,7,2,72,45,5,7,7,10,5,9,13.4,7,6,6,6,0.15,4,6,5,132,6,4,10,Medium
3411,41,7,3,66,48,9,8,7,14,5,9,12.3,7,6,4,7,0.27,6,8,7,130,5,8,7,Medium
3412,26,6,0,47,25,3,4,2,9,9,3,13.9,5,5,5,4,-0.15,6,4,1,79,9,4,5,Low
3413,35,6,2,91,44,7,6,5,12,8,7,11.2,8,7,4,8,0.67,6,3,7,92,5,7,7,Medium
3414,36,4,0,26,32,2,1,5,11,2,6,6.0,2,2,4,4,-0.09,3,1,2,82,5,5,3,Low
3415,46,5,2,67,40,8,5,8,12,3,8,12.8,7,6,7,6,0.31,6,7,3,104,5,4,7,Medium
3416,54,7,5,91,46,8,8,7,18,9,9,22.4,7,7,8,7,0.92,10,7,7,135,0,5,8,High
3417,49,8,3,77,34,8,4,6,20,8,7,11.6,6,6,7,6,0.19,4,8,3,135,5,4,7,Medium
3418,30,3,1,61,36,6,3,3,4,4,2,7.0,6,4,3,4,0.11,5,4,5,112,7,1,4,Low
3419,25,2,0,38,38,6,4,4,11,4,4,12.2,1,1,4,3,-0.15,4,6,4,92,8,3,3,Low
3420,24,6,1,71,44,7,5,9,8,8,6,11.5,8,7,7,5,0.23,4,7,2,136,5,5,7,Medium
3421,47,3,2,53,33,9,4,7,6,5,4,4.2,3,4,5,5,-0.36,3,6,1,78,2,5,5,Low
3422,23,3,0,47,38,5,9,4,7,6,6,8.3,2,3,2,3,-0.06,7,4,5,90,8,2,2,Low
3423,41,9,1,83,29,8,7,8,24,9,9,17.9,9,7,8,7,0.67,7,10,7,155,1,8,9,High
3424,44,7,3,100,46,8,6,6,11,6,7,15.7,8,5,6,6,0.6,8,7,7,116,5,4,5,Medium
3425,56,8,2,82,37,4,5,7,10,7,7,16.2,5,7,6,8,0.41,4,6,5,118,1,4,5,Medium
3426,38,7,5,87,52,7,6,7,8,8,10,17.0,9,10,6,10,0.83,9,10,6,123,2,10,6,High
3427,23,5,0,24,31,5,5,5,7,2,2,6.4,3,4,6,5,-0.34,5,3,4,101,5,6,7,Low
3428,49,8,4,78,43,7,9,9,11,7,7,15.7,10,9,5,8,0.68,8,10,9,120,4,8,8,High
3429,43,5,1,80,46,5,4,8,11,8,7,9.6,8,7,8,6,0.52,4,6,2,99,3,3,7,Medium
3430,60,9,2,91,47,8,9,10,12,9,6,18.4,8,8,9,9,0.66,7,7,9,127,2,8,10,High
3431,42,5,2,71,37,7,7,4,9,8,8,12.6,8,5,9,3,0.41,5,5,7,122,2,5,6,Medium
3432,59,8,3,88,33,5,8,10,17,6,8,14.4,10,8,9,9,0.54,9,7,5,127,0,9,7,High
3433,44,8,5,71,37,10,8,9,11,10,9,14.0,10,8,10,8,0.47,6,7,8,125,1,9,10,High
3434,39,5,2,100,31,7,6,5,10,2,8,11.8,6,4,5,7,0.5,2,5,5,96,3,8,8,Medium
3435,37,10,3,86,40,8,10,7,14,10,8,18.0,9,6,9,8,0.18,8,7,10,104,3,8,7,High
3436,38,7,3,48,40,8,5,4,13,6,5,10.4,7,7,5,7,-0.04,8,2,3,106,4,7,7,Medium
3437,44,9,2,77,41,9,8,7,8,7,6,13.8,8,10,7,7,0.26,5,6,5,122,2,7,6,Medium
3438,48,4,2,71,32,4,4,5,12,6,5,13.1,6,7,6,6,0.47,6,6,5,141,0,6,8,Medium
3439,49,5,2,88,39,7,5,5,12,6,3,11.0,4,8,8,5,0.08,7,7,9,142,4,7,6,Medium
3440,28,4,2,30,30,3,3,5,8,6,5,8.2,3,3,4,4,-0.01,3,2,7,78,6,5,6,Low
3441,44,5,1,55,39,5,3,5,14,7,7,11.4,8,9,8,6,0.21,6,5,8,134,1,7,7,Medium
3442,53,6,1,55,41,6,5,8,13,6,7,11.6,5,8,4,6,0.49,6,5,6,115,5,4,6,Medium
3443,53,10,5,84,47,9,10,10,16,9,7,15.3,10,8,8,8,0.55,6,8,7,137,0,10,10,High
3444,50,8,4,64,46,8,5,7,18,10,10,15.0,8,7,10,8,0.57,7,7,10,140,0,9,10,High
3445,37,7,2,87,34,4,4,5,16,4,6,10.1,6,6,7,6,0.17,6,8,7,98,5,6,8,Medium
3446,29,8,3,90,48,8,5,6,11,8,6,12.8,8,10,9,8,0.28,7,5,7,105,2,8,10,Medium
3447,51,7,1,79,56,8,6,6,7,7,6,11.2,6,2,10,3,0.41,7,6,9,96,4,5,6,Medium
3448,33,4,2,38,35,4,4,6,8,3,5,8.7,4,5,5,5,-0.5,8,5,4,74,8,3,4,Low
3449,25,3,2,32,38,3,3,3,7,4,5,3.8,8,5,5,4,0.08,3,2,10,101,9,4,5,Low
3450,37,3,4,81,47,6,3,5,7,4,7,9.8,3,8,4,6,0.09,6,5,5,137,4,5,6,Medium
3451,34,7,2,85,36,8,5,5,15,9,4,10.6,6,6,5,5,0.19,7,8,3,108,6,8,5,Medium
3452,69,9,4,96,39,9,8,9,17,8,9,18.9,7,8,8,9,0.46,7,7,7,130,2,8,8,High
3453,39,5,1,76,43,9,6,7,11,7,8,15.3,7,8,3,4,-0.12,6,7,6,134,4,6,7,Medium
3454,48,6,3,99,31,6,6,5,10,8,8,13.4,6,9,4,8,0.42,5,5,7,130,4,3,4,Medium
3455,39,8,3,65,43,9,6,6,14,5,5,13.3,7,5,5,6,0.41,8,6,4,110,3,7,8,Medium
3456,23,5,1,51,38,3,4,8,7,4,4,7.0,5,6,3,2,0.28,6,2,4,91,7,1,3,Low
3457,53,6,2,57,39,9,3,7,12,6,8,19.1,4,9,3,7,0.46,5,5,6,108,8,2,8,Medium
3458,33,6,1,57,38,8,4,5,12,9,6,10.0,9,4,2,7,0.36,6,7,6,109,7,3,4,Medium
3459,43,6,3,76,33,8,5,6,14,8,7,7.2,5,5,7,6,0.53,5,5,4,100,1,6,6,Medium
3460,39,7,1,100,43,5,6,6,10,8,6,11.1,9,5,6,7,-0.14,5,9,7,143,5,5,4,Medium
3461,68,9,3,66,45,9,5,9,18,10,9,22.2,9,10,10,10,0.74,8,8,6,141,2,9,8,High
3462,60,7,4,100,47,10,8,10,15,8,6,13.9,8,8,8,7,0.47,8,6,9,141,4,10,9,High
3463,40,7,1,88,33,4,7,7,11,5,7,12.5,8,9,1,6,-0.18,6,7,6,110,2,10,8,Medium
3464,46,2,1,100,44,9,7,5,16,6,5,14.0,6,7,4,10,0.42,4,5,5,118,2,5,5,Medium
3465,45,8,2,66,47,8,7,8,8,5,7,8.7,7,6,5,6,0.11,9,7,7,96,2,9,8,Medium
3466,34,7,2,73,46,7,5,6,14,6,7,7.2,7,9,4,8,0.53,7,3,5,117,7,9,5,Medium
3467,39,8,3,48,47,7,3,7,14,6,4,13.8,6,9,9,7,0.24,3,7,7,98,5,8,5,Medium
3468,33,3,1,70,39,5,5,5,12,6,6,6.3,2,3,5,1,-0.26,1,4,2,91,6,3,5,Low
3469,31,6,0,69,42,6,8,10,12,4,4,13.7,5,8,6,5,0.5,9,7,4,115,5,2,6,Medium
3470,43,6,1,88,34,6,4,5,8,6,7,10.1,9,7,7,8,0.18,9,5,7,124,2,6,6,Medium
3471,40,7,2,65,48,5,7,6,14,7,5,10.3,5,7,7,4,0.11,7,3,4,106,6,5,9,Medium
3472,43,7,2,90,56,7,5,8,15,10,10,19.4,7,8,7,8,0.74,8,8,10,158,2,7,10,High
3473,45,8,5,92,57,9,5,6,19,10,9,16.3,9,9,10,8,0.5,9,7,9,135,4,9,9,High
3474,48,8,4,96,41,7,8,9,16,8,8,14.4,10,10,9,7,0.77,10,7,7,155,1,8,9,High
3475,51,3,3,56,33,6,3,8,14,5,7,11.7,6,7,7,6,0.49,6,4,3,110,5,6,6,Medium
3476,55,6,2,100,37,8,8,10,17,7,7,19.7,9,9,9,10,0.7,6,8,5,165,3,6,10,High
3477,30,7,3,43,21,3,3,4,9,8,5,7.0,3,4,4,5,-0.05,6,3,3,94,5,6,5,Low
3478,54,6,4,99,45,10,7,9,18,7,8,15.2,7,9,7,8,0.82,8,9,8,128,1,7,9,High
3479,35,3,2,55,26,7,2,6,5,5,7,7.7,4,6,5,5,-0.5,3,3,6,94,4,4,5,Low
3480,53,10,5,86,34,8,8,9,17,9,10,20.0,9,7,7,8,0.62,7,7,7,147,1,9,9,High
3481,51,5,4,65,33,3,5,8,15,7,9,11.4,6,5,7,8,0.48,7,7,5,104,4,6,7,Medium
3482,62,9,3,80,44,9,10,9,20,9,8,14.6,10,8,6,10,0.8,10,8,8,138,2,9,8,High
3483,55,9,4,84,46,10,7,9,17,8,9,22.2,9,9,9,8,0.73,8,7,9,140,1,9,8,High
3484,27,6,1,67,29,2,3,6,12,9,5,12.7,6,7,3,3,-0.48,3,4,6,78,8,2,3,Low
3485,30,9,2,29,34,7,1,7,11,9,10,18.0,7,7,4,8,0.84,3,7,4,121,4,6,5,Medium
3486,55,10,4,81,41,9,8,9,18,6,10,17.1,9,8,8,9,0.7,8,10,8,140,2,10,8,High
3487,32,6,2,85,43,5,6,4,10,7,4,17.4,5,7,6,6,0.13,6,5,4,113,2,5,6,Medium
3488,48,8,3,100,50,9,7,9,17,7,9,13.4,10,8,10,10,0.82,7,5,5,131,2,8,10,High
3489,37,6,1,93,39,5,4,6,14,7,5,9.2,7,7,7,6,-0.18,7,4,6,122,2,6,5,Medium
3490,54,6,3,65,46,7,4,8,13,9,8,14.4,5,7,4,6,0.49,7,6,3,118,3,8,4,Medium
3491,40,7,2,44,36,7,5,8,17,5,6,12.5,5,4,6,7,0.42,6,6,10,107,6,5,6,Medium
3492,43,7,3,70,30,8,5,6,14,7,5,11.3,5,4,5,4,0.11,5,5,5,89,0,8,8,Medium
3493,53,10,4,76,35,10,7,8,17,8,6,15.9,8,9,8,9,0.77,8,7,5,143,4,7,7,High
3494,29,5,2,76,37,7,4,6,10,6,4,15.5,7,6,3,7,0.12,5,4,7,117,3,4,7,Medium
3495,42,5,0,83,36,8,5,7,9,7,8,16.5,7,6,7,7,0.08,3,8,5,105,3,8,4,Medium
3496,24,8,0,54,40,10,5,8,8,5,7,14.4,9,5,7,10,0.44,8,8,8,107,7,6,7,Medium
3497,34,6,2,60,41,6,5,9,10,6,8,12.1,6,5,8,7,0.45,7,4,6,112,3,4,8,Medium
3498,56,6,3,72,48,9,8,9,19,9,9,17.3,9,9,8,9,0.62,7,10,7,157,1,10,9,High
3499,44,8,2,88,38,10,7,8,13,10,9,13.0,9,7,10,7,1.0,8,8,6,132,0,6,7,High
3500,34,4,2,69,43,5,4,8,12,7,6,13.5,6,4,4,5,-0.06,8,7,2,89,3,7,6,Medium
3501,62,9,4,96,32,10,9,7,23,10,7,16.8,9,9,8,8,0.63,7,7,6,127,3,7,10,High
3502,48,10,6,78,39,9,7,8,20,10,7,21.5,8,8,10,9,0.71,9,7,7,156,1,9,7,High
3503,28,5,2,71,33,8,4,8,12,5,6,18.7,4,8,1,6,0.32,5,5,7,88,1,6,2,Medium
3504,38,9,3,100,36,9,8,9,14,10,9,16.2,6,8,8,9,0.72,8,9,7,117,4,7,9,High
3505,34,4,2,90,44,7,5,6,12,6,7,12.4,5,8,2,5,0.52,5,6,10,92,0,3,6,Medium
3506,28,3,2,74,33,6,2,5,7,5,5,7.5,7,6,4,6,0.12,4,3,3,78,8,8,6,Low
3507,36,10,4,84,42,8,8,9,16,8,8,11.7,9,9,9,9,0.78,9,10,10,127,1,10,8,High
3508,55,8,2,41,31,4,5,8,13,8,5,15.9,8,3,3,7,0.98,10,5,4,110,4,9,5,Medium
3509,57,7,3,82,42,8,10,6,17,9,8,18.9,8,9,9,10,0.49,8,6,10,160,1,8,10,High
3510,50,8,4,100,30,7,7,7,18,9,9,16.2,9,10,4,8,0.69,7,8,6,149,4,7,9,High
3511,37,3,0,67,40,2,3,2,6,5,4,10.5,4,4,5,5,-0.01,1,6,3,75,11,5,7,Low
3512,43,8,1,100,42,7,10,9,13,9,7,18.7,9,7,9,9,0.84,8,8,10,134,2,10,10,High
3513,44,5,2,55,39,5,7,6,11,4,6,13.5,7,7,5,4,0.22,5,3,9,114,5,8,8,Medium
3514,46,7,2,85,39,7,5,4,10,9,9,17.1,6,6,5,8,0.29,5,8,7,128,4,7,7,Medium
3515,33,5,4,65,35,10,4,5,7,5,7,4.9,5,6,3,7,-0.25,7,2,8,110,4,7,4,Medium
3516,47,5,4,97,43,10,10,8,16,8,8,17.2,10,9,8,9,0.48,10,6,8,120,0,9,7,High
3517,37,5,0,57,36,4,3,4,9,3,5,10.2,5,7,2,4,0.09,4,5,4,82,11,6,6,Low
3518,35,4,6,68,40,6,5,7,14,7,8,14.3,5,8,5,6,0.43,5,6,3,113,6,3,6,Medium
3519,44,9,4,30,35,7,6,7,13,6,5,10.0,7,5,5,7,-0.07,6,8,6,99,6,4,6,Medium
3520,58,7,3,88,40,9,7,9,16,9,8,12.5,9,7,7,7,0.7,8,9,9,141,1,10,9,High
3521,40,8,2,93,42,4,8,9,17,6,9,14.7,5,7,6,6,0.32,4,8,6,97,5,9,6,Medium
3522,26,6,1,72,36,6,4,2,8,4,2,9.0,3,4,2,6,-0.16,1,2,4,107,10,5,4,Low
3523,33,7,4,72,32,7,5,6,12,6,7,13.2,9,6,7,5,0.56,8,7,5,107,3,6,7,Medium
3524,45,4,4,81,44,8,7,5,8,4,7,11.9,6,5,3,7,0.23,6,6,5,137,2,6,6,Medium
3525,50,7,5,94,50,6,10,7,17,9,8,23.1,7,9,10,10,0.5,8,7,9,123,3,8,9,High
3526,36,6,1,91,39,2,6,6,15,7,7,13.6,7,7,4,6,0.31,8,6,6,126,1,2,5,Medium
3527,38,6,1,57,48,7,5,6,13,5,6,15.5,5,6,5,4,0.42,4,6,5,124,5,9,5,Medium
3528,54,6,5,64,34,8,10,9,20,9,10,20.2,10,8,8,8,0.79,8,9,8,155,3,10,7,High
3529,30,4,1,84,35,2,4,6,9,5,1,3.0,4,4,3,4,0.5,1,3,6,76,9,6,4,Low
3530,56,10,4,99,47,8,6,9,17,8,8,17.2,8,7,9,10,0.89,9,7,8,112,4,9,10,High
3531,43,4,2,67,39,6,9,6,7,7,7,8.2,7,6,7,5,0.46,9,5,5,86,6,8,9,Medium
3532,37,8,7,94,39,7,7,8,20,10,10,19.0,9,8,7,7,0.49,6,10,10,136,4,8,10,High
3533,29,4,1,57,43,5,7,4,4,6,6,12.4,8,8,7,4,0.05,5,4,10,124,3,4,6,Medium
3534,40,4,3,29,26,4,3,5,14,3,7,3.9,3,5,5,5,-0.16,1,5,1,73,6,5,1,Low
3535,54,9,5,64,48,8,9,8,16,9,8,14.7,7,10,8,7,0.55,7,10,7,128,3,8,8,High
3536,40,10,4,100,40,8,4,7,18,8,7,15.8,10,9,3,7,0.79,6,7,10,134,5,10,9,High
3537,63,8,4,89,50,8,7,9,15,8,8,19.2,8,8,7,8,0.31,7,7,10,127,3,9,8,High
3538,27,3,1,58,37,4,5,4,10,5,4,10.2,6,5,3,5,-0.16,1,7,5,77,8,1,3,Low
3539,50,9,1,77,42,10,10,9,18,9,10,17.5,8,9,6,6,0.73,10,8,10,122,2,9,10,High
3540,45,10,3,96,36,8,7,8,20,8,9,23.3,8,9,10,9,0.44,9,9,8,167,2,8,8,High
3541,46,8,2,79,34,9,6,9,10,5,5,10.0,8,8,6,6,0.51,10,7,5,120,3,6,7,Medium
3542,50,8,4,96,35,9,7,9,22,10,7,14.8,7,9,7,8,0.8,10,7,7,173,0,8,8,High
3543,40,10,3,86,35,8,10,8,17,10,7,17.6,10,7,8,9,1.0,5,7,9,130,2,6,8,High
3544,40,5,2,56,36,5,6,7,8,7,5,10.1,7,7,6,8,0.35,4,9,8,119,4,2,9,Medium
3545,41,4,2,57,44,3,5,3,7,4,5,4.4,6,2,2,5,0.14,6,8,6,85,12,5,4,Low
3546,37,5,0,73,45,7,6,9,11,7,6,10.5,8,6,5,5,-0.08,1,6,8,134,6,5,9,Medium
3547,21,8,1,35,30,5,5,2,9,4,6,9.7,2,5,3,6,-0.5,6,4,5,60,6,3,8,Low
3548,40,3,2,42,42,6,9,9,10,6,7,14.3,6,8,7,6,0.36,8,7,8,118,5,6,8,Medium
3549,40,8,1,62,36,5,9,8,13,5,6,13.2,10,7,7,6,0.49,5,7,6,125,0,8,9,Medium
3550,28,3,0,60,27,3,3,6,7,6,7,2.0,8,1,5,4,-0.5,2,9,2,88,9,6,7,Low
3551,47,4,3,81,35,8,7,8,8,3,7,9.3,7,5,5,7,0.56,4,9,7,94,1,6,5,Medium
3552,28,1,1,80,31,4,2,7,7,6,5,6.6,6,3,3,4,0.0,6,7,3,90,7,6,2,Low
3553,42,9,5,100,37,7,7,10,15,9,10,13.2,7,10,9,9,0.9,6,7,7,146,3,8,7,High
3554,33,8,3,79,47,7,8,9,18,8,7,19.4,7,8,6,9,0.6,7,10,6,139,2,8,8,High
3555,26,5,1,40,43,3,1,1,7,5,8,6.7,5,5,5,5,-0.06,6,5,3,113,4,5,1,Low
3556,53,9,3,93,41,8,7,9,16,8,8,13.2,10,9,6,10,0.98,9,8,7,139,2,6,7,High
3557,38,8,3,54,38,3,5,1,12,9,7,6.7,9,8,4,8,-0.19,6,5,7,132,6,8,6,Medium
3558,41,5,3,36,47,7,6,8,11,6,9,10.1,6,9,7,10,0.05,5,10,6,146,6,4,4,Medium
3559,26,4,0,57,30,4,3,2,7,4,5,8.6,3,5,7,3,-0.13,3,3,3,79,4,6,4,Low
3560,24,6,1,66,42,6,6,5,13,8,7,9.0,6,5,7,9,0.12,5,7,8,103,7,5,8,Medium
3561,46,9,4,83,42,10,10,7,15,9,9,10.7,8,9,6,9,1.0,8,8,7,143,2,8,10,High
3562,50,9,3,95,34,7,7,10,16,10,10,21.7,9,8,8,8,0.6,9,5,7,154,3,8,9,High
3563,27,3,1,16,42,4,4,1,3,5,7,6.4,2,4,1,2,-0.22,1,4,6,92,9,6,7,Low
3564,34,1,0,67,40,5,5,2,4,5,7,13.5,3,5,2,3,-0.42,4,8,9,105,2,1,3,Low
3565,35,3,1,100,36,8,6,8,7,5,7,14.9,8,3,5,5,0.15,9,10,3,114,2,3,5,Medium
3566,37,7,1,71,41,8,6,5,14,10,5,12.9,7,6,4,6,0.42,8,3,7,96,5,5,7,Medium
3567,41,7,0,55,52,6,6,7,10,5,7,12.5,8,7,7,8,0.12,5,4,8,109,1,6,7,Medium
3568,26,6,4,77,42,6,7,7,13,6,7,6.4,6,5,3,7,0.28,7,7,5,125,5,6,3,Medium
3569,48,10,2,70,49,9,10,10,20,9,8,20.8,10,9,10,7,0.88,7,8,7,164,2,10,6,High
3570,42,7,2,99,57,7,8,8,14,8,9,16.2,8,9,7,8,0.82,9,9,6,141,3,10,9,High
3571,52,6,2,94,43,5,3,6,11,6,9,12.5,6,7,7,5,0.22,5,5,9,133,3,10,7,Medium
3572,42,9,3,92,43,6,10,8,11,10,8,13.0,6,10,7,8,1.0,7,8,8,151,4,9,7,High
3573,41,6,3,45,41,4,7,5,14,6,7,10.7,5,7,4,5,0.52,7,5,8,137,7,2,6,Medium
3574,37,4,5,84,39,6,5,7,9,4,5,13.9,4,4,6,6,-0.2,5,5,4,102,2,8,5,Medium
3575,35,4,0,60,35,7,6,8,12,3,8,12.9,6,7,5,8,0.25,3,4,5,129,5,6,5,Medium
3576,42,3,2,89,40,6,5,8,11,7,8,9.6,8,7,8,9,0.06,7,3,5,102,2,5,10,Medium
3577,57,7,4,78,41,6,10,8,18,10,8,19.7,9,7,10,8,0.63,8,7,8,122,2,10,10,High
3578,50,3,3,96,40,7,5,8,11,4,7,8.6,7,7,3,9,0.59,6,9,5,151,3,1,10,Medium
3579,44,4,3,95,38,4,6,8,11,6,7,13.5,8,6,8,7,0.38,3,4,9,123,1,5,6,Medium
3580,46,7,1,72,37,6,8,7,9,7,6,14.3,5,8,8,8,0.08,6,6,9,140,2,5,8,Medium
3581,27,2,3,99,40,7,3,6,9,3,4,11.4,1,6,4,5,0.07,4,6,4,102,3,8,5,Low
3582,42,10,4,100,34,10,8,9,15,10,8,20.9,8,10,8,9,0.16,9,7,7,166,3,6,6,High
3583,27,8,2,73,28,5,8,6,14,5,4,14.9,4,5,6,8,0.21,4,7,3,130,5,3,8,Medium
3584,47,6,2,74,48,9,5,8,12,8,5,11.0,6,6,4,4,0.47,5,8,6,112,5,7,8,Medium
3585,36,4,2,73,38,7,4,5,12,8,6,16.9,7,8,9,10,0.58,5,5,7,136,6,8,7,Medium
3586,40,9,2,68,38,5,3,8,18,5,5,11.5,9,7,8,7,0.26,8,6,7,123,5,6,9,Medium
3587,26,5,3,70,32,4,2,4,10,7,1,11.3,3,5,5,1,0.02,3,5,3,74,7,6,4,Low
3588,43,5,2,65,30,6,3,2,5,7,8,14.3,8,9,6,6,0.25,6,7,5,103,4,7,5,Medium
3589,40,3,4,79,31,4,6,8,11,4,6,12.5,8,7,9,5,0.44,5,7,8,133,5,2,8,Medium
3590,61,8,2,83,36,7,10,10,22,8,6,20.3,8,8,8,8,0.62,9,8,9,147,1,8,9,High
3591,59,8,5,79,41,6,10,7,16,9,9,24.5,10,6,7,7,0.74,8,7,8,141,1,9,10,High
3592,52,7,3,88,50,9,9,10,13,8,9,19.5,9,7,9,9,0.73,8,5,5,126,1,7,9,High
3593,48,6,2,73,26,3,4,5,7,5,3,12.3,6,7,6,8,-0.12,5,8,10,115,5,9,5,Medium
3594,43,5,2,32,39,4,6,7,9,7,6,12.1,6,7,7,7,0.38,6,7,4,136,4,9,5,Medium
3595,36,2,1,93,34,4,3,5,9,4,2,5.2,5,3,4,3,0.03,6,6,6,88,6,6,7,Low
3596,57,7,7,89,50,7,5,9,17,8,8,15.4,8,9,10,8,0.67,10,8,8,139,2,9,8,High
